count
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6
10
10
24
12
19
30
31
21
28
24
20
24
11
24
24
35
21
32
27
28
22
42
35
28
30
37
30
88
126
41
35
33
36
32
49
39
37
43
34
42
44
47
42
36
29
32
37
27
30
34
36
40
31
31
38
27
38
30
37
34
34
24
26
33
31
27
23
29
23
30
26
24
22
24
31
26
20
25
18
21
24
29
24
40
22
24
17
32
17
21
17
20
19
18
15
13
15
17
20
15
22
15
17
15
16
10
22
12
12
12
11
15
15
12
12
16
18
14
10
31
14
16
15
11
11
13
16
8
15
5
10
13
9
16
5
12
5
8
6
6
10
7
3
13
10
9
14
7
6
10
8
7
8
6
12
10
10
11
9
11
9
7
4
6
7
9
6
4
5
5
7
7
9
5
3
8
3
5
8
8
7
7
5
5
7
5
7
9
18
13
4
3
6
5
8
6
7
3
6
10
4
8
5
6
2
1
6
2
8
7
9
3
6
3
2
6
2
7
3
1
3
3
6
4
2
2
5
0
7
3
6
4
7
2
4
4
7
5
2
0
6
4
7
6
2
6
4
5
4
3
4
3
4
4
5
4
2
5
6
3
1
3
3
1
1
4
2
2
4
4
6
6
1
2
1
3
4
0
1
5
1
3
1
1
1
8
6
6
1
4
4
4
1
2
3
2
4
2
7
3
1
1
2
6
1
5
3
4
3
4
4
0
1
2
2
4
3
2
5
2
3
0
1
2
1
3
1
0
2
2
10
5
3
0
2
5
6
2
2
1
3
2
1
2
3
2
10
3
3
1
3
2
2
1
2
1
0
1
3
1
1
2
2
2
2
0
1
1
0
1
1
0
1
2
0
5
3
4
13
15
2
2
3
3
2
2
2
1
3
1
1
3
3
3
0
1
2
1
2
4
3
2
0
2
0
2
4
2
1
1
1
2
3
4
2
1
2
1
1
5
3
0
1
1
1
2
1
0
2
1
0
2
3
1
1
1
3
4
2
2
1
0
1
6
2
0
0
0
3
1
1
2
1
0
4
0
0
2
0
1
1
0
1
2
0
1
0
2
0
1
2
1
0
1
0
2
0
1
0
2
0
1
1
1
0
0
0
0
0
3
1
2
0
0
2
2
2
0
1
2
1
0
4
0
1
3
1
1
1
2
1
1
0
1
1
0
0
3
1
4
0
2
3
1
1
2
3
1
0
3
5
1
0
0
0
1
2
1
1
0
1
1
2
1
1
2
0
3
3
2
3
0
3
1
0
1
1
1
3
0
2
2
0
5
1
2
2
2
1
0
2
1
3
0
0
0
0
1
0
0
0
1
1
2
4
0
0
0
2
2
1
2
2
0
1
0
1
3
1
0
3
0
0
0
1
3
1
0
2
0
3
0
1
1
1
0
2
1
1
1
2
1
1
0
2
0
2
1
1
0
2
0
0
3
0
2
0
2
0
1
1
2
0
0
1
1
3
2
0
0
2
1
0
1
1
0
2
0
0
0
0
1
2
0
0
0
1
2
0
1
0
0
1
1
3
1
2
1
1
0
0
1
1
0
2
0
0
4
7
0
0
1
3
1
1
1
0
2
1
2
0
0
3
0
4
1
1
0
3
0
3
1
0
1
1
1
2
2
0
1
1
1
0
1
0
1
0
1
1
1
1
1
1
1
1
0
2
0
0
1
3
0
0
3
0
0
0
0
0
3
2
0
0
0
0
0
1
0
0
0
0
0
0
1
0
1
1
1
0
0
0
1
1
0
0
1
0
0
2
0
1
0
0
2
2
5
0
0
0
0
1
2
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0
0
1
2
0
2
2
0
0
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
13
16
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
2
0
0
0
0
1
1
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
1
0
1
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
1
0
0
0
0
0
0
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
